last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,wind_direction,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph
1693002407,26.3,79.3,3.4,5.4,346,NNW,1008,29.77,0,0,86,50,29.6,85.3,10,6,1,5.1,8.3
1693002408,19.4,66.9,2.2,3.6,73,ENE,1007,29.74,0,0,99,100,19.4,66.9,0,0,4,4.7,7.6
1693002409,16.6,61.9,2.2,3.6,31,NNE,1010,29.82,0,0,99,100,16.6,61.9,0,0,4,3.1,5
1693002410,30,86,4.3,6.8,240,WSW,1004,29.65,0,0,94,75,36.2,97.2,2.6,1,7,9.6,15.5
1693002411,20.3,68.5,2.2,3.6,178,S,1008,29.76,0,0,99,85,20.3,68.5,10,6,5,0.7,1.1
1693002412,20.2,68.4,2.2,3.6,19,NNE,1008,29.76,0.2,0.01,98,73,20.2,68.4,10,6,5,3.4,5.4
1693002413,20.2,68.4,2.2,3.6,19,NNE,1008,29.76,0.2,0.01,98,73,20.2,68.4,10,6,5,3.4,5.4
1693002414,20.2,68.4,2.2,3.6,19,NNE,1008,29.76,0.2,0.01,98,73,20.2,68.4,10,6,5,3.4,5.4
1693002415,24.6,76.3,2.2,3.6,142,SE,1006,29.7,0.8,0.03,93,84,27.4,81.3,9,5,5,3.8,6.1
1693002416,21.6,70.9,2.7,4.3,133,SE,1007,29.75,0.1,0,95,83,21.6,70.9,2,1,5,4.9,7.9
1693002417,21.6,70.9,2.7,4.3,133,SE,1007,29.75,0.1,0,95,83,21.6,70.9,2,1,5,4.9,7.9
1693002418,17.4,63.3,2.2,3.6,85,E,1009,29.8,0,0,99,91,17.4,63.3,10,6,4,0.9,1.4
1693002419,24.1,75.4,2.2,3.6,174,S,1005,29.69,0,0,90,44,26.4,79.5,10,6,6,2.2,3.6
1693002420,28.2,82.8,2.9,4.7,133,SE,1007,29.74,0,0,92,28,35.2,95.4,10,6,7,3.4,5.4
1693002421,17.4,63.3,2.2,3.6,49,NE,1010,29.81,0,0,98,100,17.4,63.3,0,0,4,1.6,2.5
1693002422,24.1,75.4,2.2,3.6,174,S,1005,29.69,0,0,90,44,26.4,79.5,10,6,6,2.2,3.6
1693002423,25.3,77.5,2.5,4,129,SE,1004,29.65,0.1,0,96,87,28.8,83.8,2,1,1,4.5,7.2
1693002424,25.3,77.5,2.5,4,129,SE,1004,29.65,0.1,0,96,87,28.8,83.8,2,1,1,4.5,7.2
1693002425,24.3,75.7,2.5,4,72,ENE,1005,29.68,0.3,0.01,97,56,27.2,81,10,6,5,4.5,7.2
1693002426,23,73.4,9.4,15.1,230,SW,1013,29.91,2,0.08,89,50,25.1,77.2,6,3,1,8.5,13.7
1693002427,23.5,74.3,2.7,4.3,304,NW,1007,29.74,0.1,0,82,83,25.5,77.9,10,6,1,5.4,8.6
1693002428,27.1,80.8,3.6,5.8,314,NW,1006,29.7,0,0,70,29,29.4,84.9,10,6,1,6.7,10.8
1693002429,23.6,74.5,2.9,4.7,225,SW,1007,29.72,0,0,88,22,25.8,78.4,10,6,1,6,9.7
1693002430,24.5,76.1,2.2,3.6,100,E,1007,29.72,2.7,0.11,94,83,27.2,81,7,4,1,2,3.2
1693002431,25.4,77.7,3.8,6.1,243,WSW,1006,29.71,0,0,79,58,27.5,81.5,10,6,1,7.6,12.2
1693002432,23.8,74.8,2.9,4.7,251,WSW,1007,29.72,0,0,82,9,25.8,78.4,10,6,1,6,9.7
1693002433,26.5,79.7,4.9,7.9,295,WNW,1003,29.63,0,0,80,4,29.4,84.9,10,6,1,9.8,15.8
1693002434,23.4,74.1,2.5,4,263,W,1007,29.74,0,0,83,44,25.4,77.7,10,6,1,5.1,8.3
1693002435,28.1,82.6,6.9,11.2,242,WSW,1005,29.68,0,0,57,10,29.5,85.1,10,6,1,13.4,21.6
1693002436,27.4,81.3,4,6.5,294,WNW,1006,29.7,0,0,71,44,30,86,10,6,1,7.2,11.5
1693002437,24.6,76.3,3.6,5.8,18,NNE,1004,29.65,0,0,64,16,26.1,79,10,6,1,7.6,12.2
1693002438,27.8,82,6.3,10.1,289,WNW,1007,29.75,1.9,0.07,61,68,29.5,85.1,10,6,1,8.9,14.4
1693002439,28.1,82.6,2.7,4.3,304,NW,1006,29.7,0,0,69,67,30.8,87.4,10,6,1,4.7,7.6
1693002440,26.8,80.2,2.7,4.3,332,NNW,1005,29.69,0,0,72,31,29.1,84.4,10,6,1,5.1,8.3
1693002441,25.4,77.7,3.8,6.1,243,WSW,1006,29.71,0,0,79,58,27.5,81.5,10,6,1,7.6,12.2
1693002442,25.4,77.7,3.8,6.1,243,WSW,1006,29.71,0,0,79,58,27.5,81.5,10,6,1,7.6,12.2
1693002443,25.6,78.1,4,6.5,359,N,1006,29.7,0,0,77,12,27.7,81.9,10,6,1,8.3,13.3
1693002444,25.6,78.1,2.2,3.6,345,NNW,1005,29.69,0,0,73,23,27.5,81.5,10,6,1,2.5,4
1693002445,23.7,74.7,2.9,4.7,295,WNW,1007,29.72,0,0,74,16,25.5,77.9,10,6,1,6,9.7
1693002446,28.1,82.6,2.7,4.3,304,NW,1006,29.7,0,0,69,67,30.8,87.4,10,6,1,4.7,7.6
1693002447,26.8,80.2,2.7,4.3,332,NNW,1005,29.69,0,0,72,31,29.1,84.4,10,6,1,5.1,8.3
1693002448,23,73.4,2.2,3.6,56,ENE,1006,29.7,0,0,83,20,25.1,77.2,10,6,1,4.3,6.8
1693002449,20.3,68.5,2.7,4.3,46,NE,1007,29.73,0,0,89,42,20.3,68.5,10,6,1,5.6,9
1693002450,21.9,71.4,3.1,5,3,N,1006,29.7,0,0,89,43,21.9,71.4,10,6,1,6.5,10.4
1693002451,0.8,33.4,2.2,3.6,155,SSE,1016,30.01,0,0,69,4,0.8,33.4,10,6,1,3.8,6.1
1693002452,23.8,74.8,2.2,3.6,347,NNW,1004,29.65,0,0,81,9,25.8,78.4,10,6,1,4.7,7.6
1693002453,23.6,74.5,2.9,4.7,53,NE,1004,29.66,0,0,83,10,25.7,78.3,10,6,1,6,9.7
1693002454,18,64.4,2.5,4,50,NE,1007,29.75,0,0,94,36,18,64.4,2,1,1,5.1,8.3
1693002455,20.2,68.4,2.2,3.6,87,E,1007,29.73,0.1,0,88,89,20.2,68.4,10,6,1,1.8,2.9
1693002456,9.9,49.8,3.8,6.1,28,NNE,1013,29.92,0,0,83,15,9.4,48.9,10,6,1,8.1,13
1693002457,21.9,71.4,3.1,5,3,N,1006,29.7,0,0,89,43,21.9,71.4,10,6,1,6.5,10.4
1693002458,9,48.2,2.9,4.7,55,NE,1014,29.94,0,0,83,17,8.7,47.7,10,6,1,6,9.7
1693002459,23.4,74.1,2.7,4.3,295,WNW,1007,29.73,0,0,84,11,25.5,77.9,10,6,1,5.6,9
1693002460,25.5,77.9,2.9,4.7,347,NNW,1009,29.79,0.6,0.02,88,89,28.5,83.3,9,5,1,4.5,7.2
1693002461,22.9,73.2,2.2,3.6,113,ESE,1010,29.82,1,0.04,95,67,25.3,77.5,10,6,1,2.9,4.7
1693002462,26,78.8,2.2,3.6,92,E,1009,29.8,5,0.2,82,56,28.8,83.8,7,4,1,1.6,2.5
1693002463,25,77,2.5,4,110,ESE,1009,29.8,4.7,0.19,94,50,27.3,81.1,3.5,2,1,5.8,9.4
1693002464,25.4,77.7,3.6,5.8,318,NW,1010,29.81,6.7,0.26,87,79,28.1,82.6,7,4,1,7.2,11.5
1693002465,26,78.8,2.2,3.6,10,N,1009,29.8,0,0,94,75,29.2,84.6,5,3,1,3.6,5.8
1693002466,22.7,72.9,5.4,8.6,248,WSW,1011,29.84,0.2,0.01,93,79,25,77,5,3,1,6.3,10.1
1693002467,26,78.8,2.2,3.6,10,N,1009,29.8,1.7,0.07,89,75,29.3,84.8,5,3,1,4.5,7.2
1693002468,24.1,75.4,2.5,4,114,ESE,1009,29.81,0,0,94,73,26.6,79.9,10,6,1,4.5,7.2
1693002469,25,77,2.5,4,110,ESE,1009,29.8,0,0,94,50,28,82.5,3.5,2,1,1.3,2.2
1693002470,26,78.8,2.2,3.6,264,W,1010,29.83,0.3,0.01,84,75,29.5,85.1,4,2,1,10.5,16.9
1693002471,28,82.4,8.1,13,320,NW,1009,29.8,0,0,79,75,34.2,93.6,3,1,1,6,9.7
1693002472,26,78.8,2.2,3.6,10,N,1009,29.8,1,0.04,89,75,30.1,86.3,5,3,1,0.9,1.4
1693002473,27.8,82,11.4,18.4,281,WNW,1009,29.79,0,0,78,51,31.7,89.1,10,6,1,15.4,24.8
1693002474,26,78.8,3.8,6.1,240,WSW,1005,29.68,0,0,94,75,28.7,83.6,2,1,1,15,24.1
1693002475,28.2,82.8,5.4,8.6,208,SSW,1003,29.63,0,0,83,18,33.2,91.8,10,6,7,10.1,16.2
1693002476,28.8,83.8,5.4,8.6,215,SW,1003,29.62,0,0,75,19,33.3,91.9,10,6,7,10.3,16.6
1693002477,30,86,4.3,6.8,240,WSW,1004,29.65,0.2,0.01,94,75,37,98.6,2.6,1,6,9.6,15.5
1693002478,29.6,85.3,3.4,5.4,196,SSW,1003,29.62,0,0,65,15,33.3,91.9,10,6,7,6.5,10.4
1693002479,22.3,72.1,2.2,3.6,331,NNW,1008,29.76,4.4,0.17,97,81,24.8,76.6,7,4,5,3.1,5
1693002480,27.5,81.5,5.4,8.6,39,NE,1004,29.63,0.8,0.03,82,93,31.5,88.7,10,6,6,10.1,16.2
1693002481,29.2,84.6,3.6,5.8,252,WSW,1004,29.63,0,0,73,15,33.7,92.7,10,6,7,6.5,10.4
1693002482,30,86,4.3,6.8,240,WSW,1004,29.65,0.1,0,94,75,36.7,98.1,2.6,1,6,9.6,15.5
1693002483,28.4,83.1,5.1,8.3,205,SSW,1003,29.63,0,0,81,20,33.3,91.9,10,6,7,9.8,15.8
1693002484,28.8,83.8,2.7,4.3,306,NW,1004,29.64,0,0,65,15,31.8,89.2,10,6,7,5.4,8.6
1693002485,27.9,82.2,3.8,6.1,274,W,1004,29.66,0,0,67,17,30.4,86.7,10,6,7,7.6,12.2
1693002486,26.5,79.7,5.6,9,66,ENE,1004,29.63,0,0,89,69,30.3,86.5,10,6,6,10.5,16.9
1693002487,30,86,4.3,6.8,240,WSW,1004,29.65,0.2,0.01,94,75,38,100.4,2.6,1,6,10.3,16.6
1693002488,25.4,77.7,3.1,5,71,ENE,1004,29.65,0,0,71,22,27.1,80.8,10,6,1,6.5,10.4
1693002489,24.8,76.6,3.1,5,74,ENE,1004,29.65,0,0,72,22,26.5,79.7,10,6,1,6.5,10.4
1693002490,26.4,79.5,3.1,5,305,NW,1004,29.63,0,0,66,13,28.1,82.6,10,6,1,6.5,10.4
1693002491,29,84.2,4.3,6.8,240,WSW,1004,29.65,0,0,66,0,31.8,89.2,5,3,1,10.3,16.6
1693002492,26.3,79.3,3.6,5.8,150,SSE,1003,29.63,0,0,68,18,28,82.4,10,6,1,7.6,12.2
1693002493,26,78.8,2.2,3.6,220,SW,1004,29.64,0,0,64,14,27.4,81.3,10,6,1,3.4,5.4
1693002494,26.6,79.9,2.2,3.6,242,WSW,1004,29.64,0,0,56,13,27.6,81.7,10,6,1,3.8,6.1
1693002495,27.8,82,2.7,4.3,262,W,1004,29.63,0,0,46,11,28.1,82.6,10,6,1,5.6,9
1693002496,29,84.2,4.3,6.8,240,WSW,1004,29.65,0,0,66,0,32.2,89.9,5,3,1,10.7,17.3
1693002497,27,80.6,4,6.5,184,S,1003,29.62,0,0,48,8,27.4,81.3,10,6,1,8.5,13.7
1693002498,25.8,78.4,2.5,4,159,SSE,1004,29.64,0,0,69,17,27.5,81.5,10,6,1,5.1,8.3
1693002499,26.3,79.3,3.1,5,144,SE,1004,29.63,0,0,69,19,28.1,82.6,10,6,1,6.5,10.4
1693002500,27.8,82,3.8,6.1,225,SW,1003,29.62,0,0,45,7,28,82.4,10,6,1,8.1,13
1693002501,26.3,79.3,4,6.5,188,S,1004,29.63,0,0,55,11,27.1,80.8,10,6,1,8.5,13.7
1693002502,25.2,77.4,3.4,5.4,80,E,1004,29.65,0,0,71,21,26.9,80.4,10,6,1,6.9,11.2
1693002503,24.6,76.3,3.6,5.8,18,NNE,1004,29.65,0,0,64,16,26.1,79,10,6,1,7.6,12.2
1693002504,27.2,81,4,6.5,176,S,1003,29.62,0,0,47,8,27.6,81.7,10,6,1,8.5,13.7
1693002505,29.2,84.6,6.7,10.8,238,WSW,1003,29.62,0,0,37,4,28.8,83.8,10,6,1,14.1,22.7
1693002506,26.3,79.3,2.2,3.6,212,SSW,1004,29.64,0,0,56,13,27.3,81.1,10,6,1,4.3,6.8
1693002507,22.9,73.2,8.1,13,237,WSW,1009,29.8,11.3,0.44,85,55,25.1,77.2,3,1,1,17.2,27.7
1693002508,22.1,71.8,8.5,13.7,243,WSW,1010,29.81,8.6,0.34,90,78,24.6,76.3,3,1,1,17.7,28.4
1693002509,27.1,80.8,2.2,3.6,31,NNE,1007,29.73,0,0,67,19,29,84.2,10,6,1,3.1,5
1693002510,19.8,67.6,4.5,7.2,263,W,1011,29.84,6.2,0.24,97,80,19.8,67.6,7,4,1,8.7,14
1693002511,22.4,72.3,12.8,20.5,263,W,1009,29.8,0,0,88,51,24.7,76.5,10,6,1,17.7,28.4
1693002512,22,71.6,7.2,11.5,246,WSW,1009,29.81,0,0,94,60,24.6,76.3,10,6,1,10.7,17.3
1693002513,27.5,81.5,4.7,7.6,153,SSE,1007,29.73,0.8,0.03,65,89,29.5,85.1,9,5,1,7.4,11.9
1693002514,23,73.4,9.4,15.1,230,SW,1013,29.91,0,0,89,50,25.1,77.1,6,3,1,11,17.6
1693002515,22.2,72,8.9,14.4,248,WSW,1009,29.8,0,0,91,66,24.6,76.3,10,6,1,12.5,20.2
1693002516,24.5,76.1,2.9,4.7,41,NE,1008,29.75,0,0,79,14,26.4,79.5,10,6,1,5.4,8.6
1693002517,27.1,80.8,2.5,4,34,NE,1007,29.74,0,0,68,28,29.1,84.4,10,6,1,3.8,6.1
1693002518,23.2,73.8,11.9,19.1,247,WSW,1009,29.8,2.2,0.09,86,70,25.4,77.7,10,6,1,17.9,28.8
1693002519,26,78.8,2.2,3.6,10,N,1009,29.8,2.5,0.1,94,75,29.4,84.9,5,3,1,2.7,4.3
1693002520,25.6,78.1,10.7,17.3,279,W,1008,29.76,0.6,0.02,73,88,27.4,81.3,9,5,1,15,24.1
1693002521,20.6,69.1,7.8,12.6,260,W,1010,29.83,3.6,0.14,94,68,20.6,69.1,7,4,1,13.4,21.6
1693002522,20.7,69.3,4.7,7.6,247,WSW,1010,29.82,0.2,0.01,95,64,20.7,69.3,10,6,1,8.1,13
1693002523,27.7,81.9,8.3,13.3,267,W,1007,29.74,0.2,0.01,62,82,29.5,85.1,9,5,1,11.6,18.7
1693002524,22,71.6,6.9,11.2,240,WSW,1014,29.94,7.2,0.28,94,75,24.5,76.1,6,3,1,15,24.1
1693002525,22.5,72.5,4.5,7.2,263,W,1009,29.8,6.2,0.24,83,71,24.8,76.6,7,4,1,8.7,14
1693002526,20.5,68.9,5.4,8.6,257,WSW,1010,29.82,0,0,97,100,20.5,68.9,0,0,1,8.5,13.7
1693002527,24.1,75.4,11.9,19.1,240,WSW,1008,29.77,0,0,85,34,26.2,79.2,10,6,1,18.8,30.2
1693002528,25.8,78.4,6.3,10.1,351,N,1007,29.74,0,0,73,71,27.8,82,10,6,1,11.6,18.7
1693002529,25,77,6.7,10.8,341,NNW,1009,29.79,0,0,63,12,26.4,79.5,10,6,1,10.3,16.6
1693002530,24.4,75.9,4.3,6.8,24,NNE,1008,29.76,0,0,77,23,26.2,79.2,10,6,1,7.8,12.6
1693002531,29,84.2,3.6,5.8,55,NE,1007,29.74,0,0,57,24,30.9,87.6,10,6,1,4.7,7.6
1693002532,25.9,78.6,2.2,3.6,68,ENE,1008,29.77,0,0,68,43,27.5,81.5,10,6,1,2,3.2
1693002533,21.7,71.1,5.6,9,250,WSW,1009,29.8,0,0,95,67,21.7,71.1,2,1,1,9.2,14.8
1693002534,25.9,78.6,2.2,3.6,85,E,1006,29.71,0,0,79,15,28.2,82.8,10,6,1,0.9,1.4
1693002535,27.7,81.9,5.8,9.4,298,WNW,1007,29.73,0,0,65,26,29.8,85.6,10,6,1,9.4,15.1
1693002536,26.3,79.3,5.4,8.6,357,N,1007,29.74,0,0,70,94,28.2,82.8,10,6,1,9.8,15.8
1693002537,27.7,81.9,3.8,6.1,356,N,1007,29.72,0,0,71,26,30.5,86.9,10,6,1,6,9.7
1693002538,25.9,78.6,3.4,5.4,14,NNE,1007,29.73,0,0,75,45,28.1,82.6,10,6,1,6.5,10.4
1693002539,25.4,77.7,5.8,9.4,323,NW,1008,29.76,0,0,72,10,27.2,81,10,6,1,11,17.6
1693002540,22.7,72.9,3.8,6.1,277,W,1009,29.8,2.6,0.1,83,82,24.9,76.8,7,4,1,7.2,11.5
1693002541,22.5,72.5,5.4,8.6,239,WSW,1009,29.78,1.1,0.04,89,87,24.8,76.6,10,6,1,9.6,15.5
1693002542,25.8,78.4,6.3,10.1,351,N,1007,29.74,0,0,73,71,27.8,82,10,6,1,11.6,18.7
1693002543,24.8,76.6,3.6,5.8,283,WNW,1009,29.79,0,0,76,44,26.7,80.1,10,6,1,5.8,9.4
1693002544,27.3,81.1,3.8,6.1,341,NNW,1007,29.73,0,0,68,53,29.5,85.1,10,6,1,6.5,10.4
1693002545,24.2,75.6,8.1,13,264,W,1008,29.77,0,0,81,9,26.2,79.2,10,6,1,14.8,23.8
1693002546,26.5,79.7,5.1,8.3,321,NW,1008,29.78,0.1,0,85,52,29.9,85.8,10,6,1,7.8,12.6
1693002547,27,80.6,6.9,11.2,340,NNW,1008,29.77,0,0,89,50,29.3,84.8,3,1,1,5.4,8.6
1693002548,24.9,76.8,6.3,10.1,297,WNW,1008,29.77,0,0,72,25,26.6,79.9,10,6,1,10.5,16.9
1693002549,27,80.6,5.6,9,293,WNW,1007,29.74,0,0,66,24,28.9,84,10,6,1,9.4,15.1
1693002550,25.1,77.2,2.2,3.6,6,N,1006,29.72,0,0,78,13,27,80.6,10,6,1,4.3,6.8
1693002551,25,77,3.4,5.4,12,NNE,1008,29.76,0,0,72,27,26.7,80.1,10,6,1,6,9.7
1693002552,24.6,76.3,7.2,11.5,348,NNW,1008,29.77,0,0,70,20,26.2,79.2,10,6,1,13.4,21.6
1693002553,28,82.4,8.1,13,240,WSW,1008,29.77,0.4,0.02,89,50,32.6,90.7,3,1,1,6.5,10.4
1693002554,26.4,79.5,4.5,7.2,300,WNW,1008,29.77,0.1,0,83,71,29.5,85.1,10,6,1,6.9,11.2
1693002555,28,82.4,8.1,13,240,WSW,1008,29.77,1,0.04,89,50,32.3,90.2,3,1,1,9.6,15.5
1693002556,27,80.6,6.9,11.2,340,NNW,1008,29.77,0,0,89,50,29.7,85.5,3,1,1,7.4,11.9
1693002557,26,78.8,3.8,6.1,240,WSW,1005,29.68,0,0,94,75,28.7,83.6,2,1,1,15,24.1
1693002558,26.2,79.2,2.5,4,274,W,1005,29.69,0.3,0.01,85,87,29.3,84.7,9,5,1,4.5,7.2
1693002559,22.5,72.5,2.2,3.6,235,SW,1008,29.76,1.2,0.05,86,82,24.8,76.6,9,5,1,4.3,6.8
1693002560,26,78.8,2.7,4.3,257,WSW,1005,29.68,0.2,0.01,80,87,28.6,83.5,9,5,1,5.6,9
1693002561,26,78.8,3.8,6.1,240,WSW,1005,29.68,1.3,0.05,94,75,28.5,83.3,2,1,1,8.3,13.3
1693002562,26,78.8,3.8,6.1,240,WSW,1005,29.68,0.5,0.02,94,75,28.4,83,2,1,1,7.2,11.5
1693002563,28.8,83.8,2.7,4.3,280,W,1004,29.65,0,0,65,45,31.6,88.9,10,6,7,5.4,8.6
1693002564,24.5,76.1,2.2,3.6,100,E,1007,29.72,2.7,0.11,94,83,27.2,81,7,4,1,2,3.2
1693002565,29.3,84.7,4.5,7.2,230,SW,1004,29.64,0,0,76,56,34.5,94.1,10,6,7,7.8,12.6
1693002566,25.8,78.4,2.2,3.6,239,WSW,1005,29.68,0,0,85,30,28.7,83.7,10,6,1,3.8,6.1
1693002567,26,78.8,3.8,6.1,240,WSW,1005,29.68,0.3,0.01,94,75,28.6,83.6,2,1,1,7.2,11.5
1693002568,27.8,82,2.7,4.3,255,WSW,1005,29.67,0,0,84,53,32.6,90.7,10,6,1,4.7,7.6
1693002569,26,78.8,3.8,6.1,240,WSW,1005,29.68,0.3,0.01,94,75,28.6,83.6,2,1,1,7.2,11.5
1693002570,26.2,79.2,2.5,4,274,W,1005,29.69,0.3,0.01,85,87,29.3,84.7,9,5,1,4.5,7.2
1693002571,28.8,83.8,7.4,11.9,248,WSW,1004,29.65,0,0,80,64,34.1,93.4,10,6,6,12.1,19.4
1693002572,27.6,81.7,2.7,4.3,247,WSW,1005,29.66,0.5,0.02,81,78,31.5,88.7,9,5,1,4.9,7.9
1693002573,26.3,79.3,2.9,4.7,236,WSW,1005,29.68,0,0,77,33,28.7,83.7,10,6,1,5.6,9
1693002574,29.7,85.5,4.5,7.2,244,WSW,1004,29.64,0,0,72,76,34.8,94.6,10,6,6,7.4,11.9
1693002575,25.7,78.3,2.5,4,252,WSW,1005,29.68,0,0,77,36,27.9,82.2,10,6,1,5.1,8.3
1693002576,22.1,71.8,2.2,3.6,317,NW,1007,29.72,0.9,0.04,89,84,24.6,76.3,10,6,1,2.9,4.7
1693002577,25.4,77.7,2.5,4,211,SSW,1006,29.69,0.8,0.03,88,80,28.2,82.8,9,5,1,4.7,7.6
1693002578,28.3,82.9,13,20.9,243,WSW,1005,29.68,0,0,48,3,28.9,84,10,6,1,22.8,36.7
1693002579,25.5,77.9,16.8,27,224,SW,1006,29.71,0,0,68,0,27.1,80.8,10,6,1,22.8,36.7
1693002580,26.6,79.9,10.1,16.2,252,WSW,1006,29.71,0,0,54,6,27.4,81.3,10,6,1,18.3,29.5
1693002581,30.3,86.5,8.3,13.3,234,SW,1004,29.63,0,0,34,7,29.6,85.3,10,6,1,16.8,27
1693002582,27.8,82,12.3,19.8,248,WSW,1006,29.71,0,0,48,5,28.4,83.1,10,6,1,19.9,32
1693002583,25.9,78.6,11.9,19.1,252,WSW,1007,29.73,0,0,66,0,27.5,81.5,10,6,1,16.8,27
1693002584,30.2,86.4,8.3,13.3,240,WSW,1003,29.62,0,0,33,5,29.6,85.3,10,6,1,16.8,27
1693002585,27.5,81.5,11.9,19.1,245,WSW,1006,29.72,0,0,54,5,28.6,83.5,10,6,1,17.9,28.8
1693002586,29.6,85.3,14.5,23.4,246,WSW,1005,29.67,0,0,43,3,30,86,10,6,1,23.3,37.4
1693002587,29.2,84.6,14.8,23.8,241,WSW,1005,29.69,0,0,41,3,29.3,84.7,10,6,1,22.4,36
1693002588,23.9,75,8.1,13,252,WSW,1008,29.76,0,0,74,14,25.7,78.3,10,6,1,16.8,27
1693002589,25.4,77.7,6.9,11.2,273,W,1007,29.74,0,0,64,8,26.8,80.2,10,6,1,13.4,21.6
1693002590,27.9,82.2,6.9,11.2,253,WSW,1006,29.7,0,0,58,9,29.3,84.7,10,6,1,12.8,20.5
1693002591,26.6,79.9,6.9,11.2,253,WSW,1006,29.72,0,0,63,14,28.1,82.6,10,6,1,13.4,21.6
1693002592,29,84.2,11.9,19.1,300,WNW,1008,29.77,0,0,62,50,30.9,87.7,3.5,2,1,16.3,26.3
1693002593,26.3,79.3,7.4,11.9,256,WSW,1006,29.72,0,0,62,16,27.6,81.7,10,6,1,15,24.1
1693002594,26.7,80.1,7.2,11.5,232,SW,1007,29.73,0,0,63,10,28.2,82.8,10,6,1,12.1,19.4
1693002595,23.8,74.8,5.4,8.6,271,W,1008,29.76,0,0,70,12,25.5,77.9,10,6,1,11.2,18
1693002596,25.6,78.1,11,17.6,263,W,1007,29.73,0,0,61,7,26.9,80.4,10,6,1,18.8,30.2
1693002597,29.3,84.7,4.3,6.8,289,WNW,1004,29.65,0,0,51,6,30.6,87.1,10,6,1,8.9,14.4
1693002598,25,77,6,9.7,266,W,1008,29.75,0,0,66,18,26.4,79.5,10,6,1,12.8,20.5
1693002599,24.4,75.9,4.7,7.6,242,WSW,1007,29.75,0,0,72,9,26.1,79,10,6,1,9.4,15.1
1693002600,27,80.6,11.2,18,243,WSW,1006,29.7,0,0,52,5,27.8,82,10,6,1,20.6,33.1
1693002601,25.9,78.6,5.4,8.6,218,SW,1007,29.75,0,0,66,15,27.4,81.3,10,6,1,9.6,15.5
1693002602,29,84.2,11.9,19.1,300,WNW,1008,29.77,0,0,62,50,30.5,87,3.5,2,1,14.1,22.7
1693002603,25.9,78.6,5.4,8.6,218,SW,1007,29.75,0,0,66,15,27.4,81.3,10,6,1,9.6,15.5
1693002604,27,80.6,4.3,6.8,240,WSW,1008,29.77,21.9,0.86,84,50,31.3,88.4,4,2,1,10.7,17.3
1693002605,26,78.8,2.2,3.6,10,N,1009,29.8,4.6,0.18,89,50,28.5,83.2,5,3,1,6,9.7
1693002606,27,80.6,4.3,6.8,240,WSW,1008,29.77,16,0.63,84,50,31,87.7,4,2,1,10.7,17.3
1693002607,25.1,77.2,5.4,8.6,192,SSW,1008,29.76,0,0,88,62,27.8,82,10,6,1,8.5,13.7
1693002608,27.6,81.7,8.9,14.4,213,SSW,1008,29.77,0,0,79,27,31.2,88.2,10,6,1,12.1,19.4
1693002609,26.7,80.1,2.9,4.7,257,WSW,1009,29.78,0,0,77,32,29.5,85.1,10,6,1,4,6.5
1693002610,24.2,75.6,5.8,9.4,248,WSW,1008,29.77,0,0,85,34,26.3,79.3,10,6,1,9.4,15.1
1693002611,27,80.6,4.3,6.8,240,WSW,1008,29.77,2.6,0.1,84,50,30.5,86.9,4,2,1,11,17.6
1693002612,26,78.8,2.2,3.6,249,WSW,1010,29.83,5.1,0.2,84,75,28.4,83.1,4,2,1,16.1,25.9
1693002613,22.9,73.2,2.5,4,205,SSW,1009,29.8,4.2,0.17,92,61,25.2,77.4,7,4,1,4.3,6.8
1693002614,26,78.8,2.2,3.6,196,SSW,1008,29.78,0.2,0.01,83,89,28.8,83.8,9,5,1,0.4,0.7
1693002615,27,80.6,4.3,6.8,240,WSW,1008,29.77,3.8,0.15,84,50,30.6,87,4,2,1,10.7,17.3
1693002616,26,78.8,2.2,3.6,10,N,1009,29.8,3.3,0.13,89,50,29,84.2,5,3,1,1.6,2.5
1693002617,25.8,78.4,3.6,5.8,292,WNW,1008,29.78,3.6,0.14,81,95,28.2,82.8,7,4,1,5.1,8.3
1693002618,23.5,74.3,4.7,7.6,222,SW,1009,29.79,0,0,84,62,25.6,78.1,10,6,1,7.4,11.9
1693002619,23.2,73.8,2.5,4,238,WSW,1009,29.8,3.4,0.13,90,100,25.4,77.7,7,4,1,4,6.5
1693002620,25.6,78.1,4.7,7.6,311,NW,1004,29.64,0,0,77,7,27.8,82,10,6,1,9.8,15.8
1693002621,26.6,79.9,5.6,9,283,WNW,1004,29.63,0,0,72,6,28.8,83.8,10,6,1,11.6,18.7
1693002622,27.7,81.9,5.8,9.4,271,W,1003,29.63,0,0,63,7,29.6,85.3,10,6,1,12.3,19.8
1693002623,23.4,74.1,2.7,4.3,295,WNW,1007,29.73,0,0,84,11,25.5,77.9,10,6,1,5.6,9
1693002624,26.8,80.2,5.4,8.6,288,WNW,1003,29.63,0,0,79,5,29.8,85.6,10,6,1,10.5,16.9
1693002625,27.1,80.8,4.3,6.8,269,W,1004,29.64,0,0,61,6,28.6,83.5,10,6,1,8.9,14.4
1693002626,26.8,80.2,3.6,5.8,270,W,1004,29.64,0,0,74,8,29.2,84.6,10,6,1,7.2,11.5
